solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,conc_salt_2,theor_capacity,amt_electrolyte,pressure_type,rank,prediction_aggr,uncertainty_aggr,explore_aggr,exploit_aggr,ratio_aggr,EI_aggr
COCCCC(C)(C)N(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.157156947,-1.07745986,-0.0071383,-0.87709355,0.264271304,0.668601176,1.688420945,0.693807426,-0.140609249,-0.112374014,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,159.1623143,186.9396855,1.0,0.0,150,50,2,4332.0,1.1275683972422455e-06,0.0007003678135204384,8.657849562519995e-09,-7.652778811573908e-09,-7.6141692556173135,1.0050707509460878e-09
COCC(CF)OP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.08425949,-1.17657529,0.983893207,-0.573498872,-0.765423209,-0.151824178,0.681227365,0.45476955,-0.798959238,-0.426560527,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,216.0562884,186.9396855,1.0,0.0,150,50,2,2282.0,1.6512737911311758e-06,0.0008687630656537458,1.246397296802872e-08,-1.0947385376392638e-08,-7.218432642312925,1.516587591636082e-09
CCCOCCOCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.884692118,-1.616522267,0.541918982,0.448932496,-0.852671848,1.239054731,0.823044793,0.224516375,-0.47420002,-0.330395535,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,190.1568946,186.9396855,1.0,0.0,150,50,2,435.0,1.9353719870074465e-06,0.0009889023512683654,2.7409799151803608e-08,-2.3295492866241103e-08,-5.6620706504003415,4.114306285562504e-09
COCCCCCCCOC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.004404312,-1.204985923,1.081452366,0.118306957,-0.413094839,0.680078832,0.633443261,0.61821549,-0.962270954,-0.473707196,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1255944,186.9396855,1.0,0.0,150,50,2,803.0,1.9010982613957772e-06,0.0009660175803945723,2.067973754544101e-08,-1.7833819914328912e-08,-6.266456807943524,2.8459176311120976e-09
COCC1C(=O)N(C)C2CCCN(C2)C(=O)CCC(=O)N(C)CC(=O)N1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.556522305,0.0062752,1.120733721,0.601534176,-1.075821769,-0.394942975,0.860767831,0.306639179,-0.715635382,-0.245586468,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,382.2216201,186.9396855,1.0,0.0,150,50,2,3981.0,5.384885597857609e-07,0.0005811696603299227,9.751825372745389e-09,-8.692346467371367e-09,-8.20436010880535,1.05947890537402e-09
COCCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.946328116,-1.547746394,0.90636626,0.007913098,-0.568101032,0.750411437,0.805633929,0.679370547,-0.849496125,-0.42811115,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,146.1306798,186.9396855,1.0,0.0,150,50,2,292.0,2.0664742621315616e-06,0.0010318959238238292,3.115997450457072e-08,-2.6236580556677865e-08,-5.328962263502563,4.923393947892844e-09
COCCC(C)(OC(C)=O)C(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.981906868,-0.068785063,1.482669972,-0.420917725,0.602527669,0.263021965,1.209985571,0.001559344,-0.109603448,-0.449509496,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,188.104859,186.9396855,1.0,0.0,150,50,2,2463.0,1.4422928949551112e-06,0.0008046384430573018,1.1880137581718836e-08,-1.0436820106478766e-08,-7.231132640961622,1.443317475240067e-09
COCCOCCSCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.987774035,-0.650532289,1.251980369,-0.270083564,-0.264840835,0.365987269,0.583310127,0.616849779,-1.111440064,-0.490068759,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.0663653,186.9396855,1.0,0.0,150,50,2,3186.0,1.6315274686448418e-06,0.0008622094805736916,1.0708545868140203e-08,-9.488228803449425e-09,-7.775216030313956,1.2203170646907799e-09
CCCP(=O)(OC)OC1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.399928711,-0.731594565,0.624860583,0.297060128,-0.712279033,1.095807656,0.100413323,-0.865722677,-0.086028412,-0.544485523,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,206.1071811,186.9396855,1.0,0.0,150,50,2,2097.0,1.3406316928865143e-06,0.0007818085656783589,1.308455596102018e-08,-1.1489002295632237e-08,-7.200636709915232,1.5955536653879444e-09
CCOC(COC)(OC)OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.174034168,-0.924124425,1.017767912,-0.168449647,0.02890603,0.507501875,1.014950457,0.349728707,-0.106101293,-0.251028991,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,208.1310737,186.9396855,1.0,0.0,150,50,2,2345.0,1.5302772219496152e-06,0.0008190769680216386,1.1605248733617401e-08,-1.0116791200783408e-08,-6.796828916926677,1.4884575328339909e-09
COCCCOC1CCN(C=O)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.454799101,-0.546403413,0.87576332,0.450245929,-1.046263698,0.711380504,1.150001619,0.399210382,-0.840495499,-0.14835645,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,201.1364935,186.9396855,1.0,0.0,150,50,2,660.0,1.5510213031683583e-06,0.0008718800401234916,2.3180262951897807e-08,-1.9980800908555688e-08,-6.245050148394323,3.1994620433421166e-09
COCCCN1CCC(OC)CC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.912452833,-0.476791008,1.196334399,0.835482505,-0.909085784,0.40229424,1.249664483,0.746813815,-0.977767534,-0.115843599,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,201.1364935,186.9396855,1.0,0.0,150,50,2,823.0,1.3017471764918892e-06,0.0008022359070464185,2.157772069828884e-08,-1.8765130393089946e-08,-6.671832139364133,2.8125903051988924e-09
CCC(C)(C)CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.158540427,-1.595386262,0.772299906,-0.069397003,0.104226463,0.636162587,1.600799131,0.277564211,0.140898555,-0.136301058,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1514153,186.9396855,1.0,0.0,150,50,2,494.0,1.797097762450742e-06,0.0009376620084059038,2.4771689342277734e-08,-2.1016338815589833e-08,-5.596372073987346,3.7553505266879e-09
COCCCCOCCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.824803408,-1.299906989,0.455197258,-0.616208222,-0.010407888,0.975089195,1.623949564,0.327772849,-0.588574787,-0.4200865,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,200.1024144,186.9396855,1.0,0.0,150,50,2,78.0,2.0872422838065302e-06,0.0010563620744052818,4.322594565970157e-08,-3.545049719101728e-08,-4.55928649437965,7.775448468684303e-09
COCCOCCOCCOCC(F)(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.99962243,-1.020954987,1.076570759,-0.616276683,0.255162919,0.376867636,1.396102447,0.374329123,-0.655180224,-0.470385184,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,246.1078937,186.9396855,1.0,0.0,150,50,2,271.0,2.0080365737831553e-06,0.00100822441260547,3.085596789923303e-08,-2.575467819844283e-08,-5.048660183806734,5.101289700790196e-09
COC1CCC(=O)C(C=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.692708915,-0.740680342,1.409071312,-0.223912243,-0.319526588,0.280561453,-0.140064212,-0.524024878,-1.033836944,-0.080718712,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,156.0786442,186.9396855,1.0,0.0,150,50,2,3143.0,1.1420147081158858e-06,0.0007165852616010653,1.0604664039643003e-08,-9.37417565238834e-09,-7.618256092040847,1.2304883872546614e-09
COCCCCCOCC(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.007611813,-0.192948363,1.248546195,0.316191881,-0.271512693,0.981064224,0.521758222,0.237000065,-1.003306504,-0.392155249,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1255944,186.9396855,1.0,0.0,150,50,2,2834.0,1.535661633894947e-06,0.0008404904420637839,1.151441421800033e-08,-1.0195398245537387e-08,-7.729548738139961,1.319015972462942e-09
COP(=O)(CCOCC(F)(F)C(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.015061757,-1.210673966,0.998427563,-0.616262625,-0.001588623,-0.251214355,1.030763214,0.126810857,-0.506408044,-0.418960811,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,268.0487584,186.9396855,1.0,0.0,150,50,2,2403.0,1.6056105137225833e-06,0.0008472564735739826,1.1757605694603325e-08,-1.0292473156939575e-08,-7.024943404336379,1.4651325376637492e-09
COCCOCCCCN1CC(C)C(=O)N(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.622582702,-0.20034038,1.135884602,0.823087232,-0.884458719,0.386013485,0.987255791,0.465185766,-1.222888944,-0.060640838,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,272.1736072,186.9396855,1.0,0.0,150,50,2,2508.0,1.0218664891916336e-06,0.0007039080578212345,1.2569386796181254e-08,-1.1142373104330763e-08,-7.808175330036099,1.427013691850494e-09
COCCS(=O)S(C)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.84911821,-0.980786777,1.135504148,-0.284734183,-0.321812736,0.22564788,0.633673978,0.720419864,-0.926127135,-0.461142646,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,170.0071362,186.9396855,1.0,0.0,150,50,2,3093.0,1.6597368436646245e-06,0.0008660640700769226,1.064753009638342e-08,-9.405871152568316e-09,-7.575245359782914,1.2416589438151033e-09
COC1CCCCOCOC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.976753417,-0.920669453,1.054730325,-0.654267807,-0.577126137,0.968074266,-0.271917674,-0.568851747,-0.653438834,0.593261357,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1099444,186.9396855,1.0,0.0,150,50,2,3854.0,6.656330581705068e-07,0.0005921778278127598,9.412754821006638e-09,-8.329382750015184e-09,-7.688386079948072,1.0833720709914507e-09
COCCOC(C)(C)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.006378552,-1.020946566,1.168390368,-0.570201963,0.366722432,0.226429738,1.513037228,0.265125973,-0.154562555,-0.202330282,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,176.1412445,186.9396855,1.0,0.0,150,50,2,672.0,1.8005319415460018e-06,0.0009261089927304091,2.119901438391598e-08,-1.804594277017582e-08,-5.723289852199007,3.153071613740163e-09
COCC(CCF)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.033153926,-1.441953046,0.710521849,-0.544999851,-1.115747732,-0.344478074,0.753655615,0.32526934,-0.408996073,-0.194177028,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,136.0899579,186.9396855,1.0,0.0,150,50,2,3591.0,1.563284908803909e-06,0.0008335266839573692,9.820135515570689e-09,-8.686104893505364e-09,-7.659497657731702,1.1340306220653227e-09
COCCP(C)(=O)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.923349804,-1.113391668,1.175111216,-0.572483393,0.299871538,0.157657641,1.315439201,0.325538678,-0.375618433,-0.301545178,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.1122665,186.9396855,1.0,0.0,150,50,2,646.0,1.8850540201907031e-06,0.0009527574317793234,2.165463589870498e-08,-1.8426717694502966e-08,-5.708545424266197,3.227918204202014e-09
COC1CCC(F)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.512183851,-0.989910771,0.999526455,-0.59673672,-0.403638597,0.595087024,0.077679894,-0.667035711,-0.574353836,-0.227005909,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,118.0793932,186.9396855,1.0,0.0,150,50,2,1214.0,1.474539663715027e-06,0.0008264495523663109,1.6736053724585132e-08,-1.4509385566584161e-08,-6.516186758430226,2.2266681580009727e-09
COCCOC(C)(C)CCN1CCCC1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.393568335,-0.104086994,1.449782691,0.363344319,0.251055567,-0.347411428,1.69071483,0.886515974,-0.199010308,-0.51551795,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,229.1677936,186.9396855,1.0,0.0,150,50,2,2861.0,1.1301442320251272e-06,0.0007202751034220525,1.1253186682227576e-08,-9.945259414052329e-09,-7.603832151865326,1.3079272681752473e-09
COCC1CC(=O)N(C)CC(=O)N(C)CC(=O)N(C)C2CCCN(C2)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.557345076,-0.086615054,1.081864488,0.56241139,-0.939154424,-0.430489566,0.987473386,0.229076424,-0.566107092,-0.202496852,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,382.2216201,186.9396855,1.0,0.0,150,50,2,4466.0,5.596126991247156e-07,0.0005818648642768822,9.13386200867844e-09,-8.15026541979819e-09,-8.286187154305454,9.835965888802498e-10
COS(=O)(=O)CCCOCC=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.665400312,-1.076614422,0.842795687,-0.126486472,0.109138233,0.475685354,0.790522832,-0.134920844,-0.723202481,-0.524242408,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,196.0405445,186.9396855,1.0,0.0,150,50,2,1026.0,1.785811032606547e-06,0.0009192133675488297,1.8005438456466683e-08,-1.5538112876313688e-08,-6.297552702935205,2.4673255801529984e-09
COCCCOCCN1C(=O)CN(C)C(=O)CC1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.821706378,-0.590091082,1.265943748,0.540651492,-0.863920915,0.433397103,1.063769051,0.574252204,-1.225537801,-0.042507604,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,272.1736072,186.9396855,1.0,0.0,150,50,2,1094.0,1.2193717808014253e-06,0.0007755213938137694,1.896603003080241e-08,-1.6600514128393524e-08,-7.01771402656336,2.365515902408886e-09
COCC(F)SC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.996279889,-1.467934295,0.788575746,-0.67417719,-0.661252552,-0.281388254,0.577543388,0.367303126,-0.672475861,-0.44164262,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,124.0358141,186.9396855,1.0,0.0,150,50,2,2914.0,1.6610180313864445e-06,0.0008662016921416521,1.0964780474691702e-08,-9.67137077927181e-09,-7.4774225162523695,1.2934096954198907e-09
CCCCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.308256378,-1.86306934,0.558941024,1.032227763,-0.733941425,1.279643633,0.535022646,0.339326424,-0.131248102,-0.220571929,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,144.1514153,186.9396855,1.0,0.0,150,50,2,1962.0,1.5903859580197602e-06,0.0008544177745500195,1.3450240356269368e-08,-1.1785664522358493e-08,-7.080280923379977,1.6645758339108761e-09
COC1CCN(C)C1C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.368805138,-0.744207646,0.982473771,0.04390884,-0.673305546,-0.073375573,0.90910968,0.279603166,-0.627825337,0.025583495,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,129.1153641,186.9396855,1.0,0.0,150,50,2,2952.0,1.1200382621033096e-06,0.0007139334698163146,1.104467945310462e-08,-9.761456697134652e-09,-7.606985343519806,1.2832227559699696e-09
COCCCOCCC(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.783658571,-1.44030699,0.898212851,-0.447017579,-0.035478567,0.788760363,1.746816103,0.075610522,-0.302606892,-0.292473146,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,174.1619799,186.9396855,1.0,0.0,150,50,2,12.0,2.369001309138366e-06,0.0011675847506030007,6.689873117476481e-08,-5.24587199956567e-08,-3.6328725334752034,1.44400111791081e-08
COCC(C)(COC)S(=O)(=O)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.912006788,-1.113417797,1.091570514,-0.464602432,0.566434293,0.064111634,1.075887224,0.039355921,-0.271904448,-0.282803229,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,212.0718446,186.9396855,1.0,0.0,150,50,2,4267.0,1.4794800075309859e-06,0.0007960161304407409,8.657163218220475e-09,-7.642943691931711e-09,-7.535788351362938,1.0142195262887649e-09
COCCOCCCN1CCCC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.641176059,-0.301647434,0.704031931,0.684118065,-0.937784634,0.513430703,1.563784256,1.062845267,-0.466898302,-0.772039777,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,187.1572289,186.9396855,1.0,0.0,150,50,2,472.0,1.512745622455717e-06,0.0008790617075031535,2.8028780371686953e-08,-2.41325313338515e-08,-6.193785638316964,3.89624903783545e-09
CCCOCC(C)(C)COC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.133833638,-1.656914131,0.760473606,-0.098089522,0.143824016,0.536690032,1.305356089,0.006370261,0.360775245,-0.045439043,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,160.1463299,186.9396855,1.0,0.0,150,50,2,3406.0,1.4287068176538836e-06,0.0007933509515732756,1.0031852223848654e-08,-8.8546365561788e-09,-7.52167746263979,1.177215667669855e-09
COCCOC1CCN(F)CC1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.579511727,-0.359859758,0.889372098,0.112384538,-0.902854879,0.399488389,1.194731469,0.277396813,-0.600092749,-0.078516459,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,177.116507,186.9396855,1.0,0.0,150,50,2,1182.0,1.4183445366634123e-06,0.0008155067455778086,1.7303335037689284e-08,-1.503572070611076e-08,-6.630634008934034,2.267614331578521e-09
COCCCOCCN1CC(=O)N(C)C(C)(C)C1=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.493196969,-0.79803817,1.304772157,0.409868084,-0.599844405,0.490027469,0.595199961,1.466083268,-0.665378139,-0.635784103,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,272.1736072,186.9396855,1.0,0.0,150,50,2,4543.0,1.0127839241092814e-06,0.0006849658701798663,9.009935536266672e-09,-8.037017931696314e-09,-8.26073851880341,9.729176045703595e-10
CCOCCCCCCOP(=O)(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.92345024,-1.149684695,0.742187251,0.501628731,-0.468527915,1.062356436,0.431994563,0.06339007,-0.724100019,-0.4270928,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,254.1283105,186.9396855,1.0,0.0,150,50,2,3273.0,1.512648479619745e-06,0.0008250097251219324,1.0458829081578802e-08,-9.256446284844953e-09,-7.69841876479701,1.2023827967338465e-09
COCCCCN1CCCC(=O)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,0.407573778,-0.164712761,1.19845782,0.804992553,-0.188587871,0.022681088,1.482125177,1.131389445,-0.439805794,-0.683693961,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,185.1415788,186.9396855,1.0,0.0,150,50,2,2052.0,1.2425168595256867e-06,0.0007653984753833404,1.3758108577810149e-08,-1.2139032831738911e-08,-7.497507674483321,1.6190757460712373e-09
COP(=O)(CCCCCC(F)(F)F)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.976418954,-1.268400375,1.08588239,-0.045507295,0.567765214,0.282871831,0.877788866,0.090543031,-0.396605215,-0.390573041,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,248.0789157,186.9396855,1.0,0.0,150,50,2,4529.0,1.4598665824042428e-06,0.0007910599827313702,8.430798789305124e-09,-7.456236114887461e-09,-7.650853362861297,9.74562674417661e-10
COC1CCCN(P(C)C)C1,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,1.305848404,-0.538421479,0.732012626,0.167458835,-1.047653398,0.122730535,0.757740974,-0.304511792,-0.125089329,-0.168312684,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,175.1126008,186.9396855,1.0,0.0,150,50,2,2017.0,1.1675055887822944e-06,0.0007321252708732402,1.32292289690679e-08,-1.1597594743315198e-08,-7.107962409874676,1.631634225752705e-09
COP(=O)(OCCSC)C(C)(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.936484357,-1.122429191,1.218101874,-0.47664615,0.404715148,-0.047711302,1.034576716,0.163314202,-0.472058164,-0.306109658,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,226.0792521,186.9396855,1.0,0.0,150,50,2,2599.0,1.6009053819275143e-06,0.0008414340979789549,1.1202883869575503e-08,-9.808139506413456e-09,-7.032213045964403,1.3947443631620464e-09
COCCCCCP(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.942812786,-1.478023887,0.862849258,-0.006713728,-0.48372282,0.722886037,0.889586378,0.626551662,-0.917424048,-0.44189009,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,194.1071811,186.9396855,1.0,0.0,150,50,2,439.0,2.002557454237975e-06,0.0010076888566107,2.720571958043534e-08,-2.311477350498879e-08,-5.65022688607932,4.0909460754465524e-09
COCCO[AlH]OCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.849198872,-0.990636946,1.084720542,-0.354462148,-0.315020305,0.318529588,0.705594968,0.608344468,-0.75874858,-0.398937089,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,178.0785726,186.9396855,1.0,0.0,150,50,2,2421.0,1.692209361386373e-06,0.000874689779250186,1.187210441998143e-08,-1.0412945864448973e-08,-7.136267559798692,1.4591585555324545e-09
